"method","descrip","time.d","mean","se","sd","n"
"gdv","HS1",8.19375,288.367455789832,6.75405820695805,11.6983719717289,3
"gdv","HS1",9.11111111111111,303.359260669067,7.44428782819185,12.8938847445949,3
"gdv","HS1",11.9569444444444,321.692623087422,5.23916968679382,9.07450808700161,3
"gdv","HS1",20.9194444444444,349.171611395548,6.16665173347871,10.6809541149678,3
"gdv","HS2",0,0,0,0,3
"gdv","HS2",0.874305555555556,25.3853657579559,1.53210287947747,2.65368002967756,3
"gdv","HS2",2.01388888888889,65.8152673247217,4.92974952137767,8.53857663961447,3
"gdv","HS2",2.85,91.1935515949956,7.59086803680255,13.1477691132926,3
"gdv","HS2",4.15138888888889,125.927793190674,9.85688192775949,17.0726203030869,3
"gdv","HS2",5.14513888888889,154.597783217048,11.9281719823366,20.6601999148265,3
"gdv","HS2",5.93194444444444,182.472980568999,13.9979937914551,24.2452364508339,3
"gdv","HS2",7.13194444444444,216.513147618864,17.0672404775231,29.561327652066,3
"gdv","HS2",8.19375,249.856267263389,18.0531580241259,31.2689869348558,3
"gdv","HS2",9.11111111111111,267.630898348945,16.2119411033001,28.07990568023,3
"gdv","HS2",11.9569444444444,286.89119096835,16.2928784697478,28.2200933111482,3
"gdv","HS2",20.9194444444444,314.557266727866,17.1915956735137,29.7767171697069,3
"gdv","RS",0,0,0,0,3
"gdv","RS",0.874305555555556,31.3974681778456,1.58871105524598,2.7517282662324,3
"gdv","RS",2.01388888888889,71.7848012176385,2.01798054042666,3.49524482470428,3
"gdv","RS",2.85,104.062082861934,2.91800292315147,5.05412931953285,3
"gdv","RS",4.15138888888889,152.216317328471,3.64039189927623,6.3053437290086,3
"gdv","RS",5.14513888888889,186.281202047328,3.67459904506961,6.36459224350464,3
"gdv","RS",5.93194444444444,208.57521262205,4.79899632585396,8.31210546171542,3
"gdv","RS",7.13194444444444,220.572525878085,5.47107021667076,9.47617158705062,3
"gdv","RS",9.11111111111111,234.059847029901,5.51755951591018,9.55669341534158,3
"gdv","RS",15.2194444444444,259.071377380505,5.53945179925182,9.59461196238298,3
"gdv","RS",20.9194444444444,275.439561372042,5.0789073552182,8.79692558617319,3
"gdv.hc","A",0,0,0,0,3
"gdv.hc","A",0.874305555555556,30.7280735691251,2.20068787892002,3.81170321789047,3
"gdv.hc","A",2.01388888888889,68.6226503025417,4.09529356613875,7.09325652846225,3
"gdv.hc","A",2.85,102.281159582468,3.71373286097337,6.43237400094401,3
"gdv.hc","A",4.15138888888889,149.489010037018,6.95319556823331,12.0432879991428,3
"gdv.hc","A",5.14513888888889,188.864918213062,8.83459189543218,15.3019620270248,3
"gdv.hc","A",5.93194444444444,216.032198840201,10.6832678062903,18.5039626313597,3
"gdv.hc","A",7.13194444444444,231.668907855,11.3549743992169,19.6673925780876,3
"gdv.hc","A",9.11111111111111,247.654541819347,11.9564396133464,20.7091608879452,3
"gdv.hc","A",15.2194444444444,270.978099516437,13.5147133758267,23.4081702166626,3
"gdv.hc","A",20.9194444444444,285.210579497066,14.121056145078,24.4583866998079,3
"gdv.hc","C3",0,0,0,0,3
"gdv.hc","C3",0.874305555555556,29.3634277582457,1.55962298226913,2.70134624594223,3
"gdv.hc","C3",2.01388888888889,69.1289337072558,4.22732210037871,7.3219366578147,3
"gdv.hc","C3",2.85,99.1540275222099,5.42915629580439,9.40357454656565,3
"gdv.hc","C3",4.15138888888889,145.727358953586,7.31690374305086,12.673249037055,3
"gdv.hc","C3",5.14513888888889,185.743399929695,9.00810923350144,15.6025028725548,3
"gdv.hc","C3",5.93194444444444,212.608799317702,10.4208211462054,18.049391681816,3
"gdv.hc","C3",7.13194444444444,234.104259133466,10.613114041491,18.3824527463852,3
"gdv.hc","C3",8.19375,242.859666385259,10.7917007476339,18.691773994981,3
"gdv.hc","C3",11.9569444444444,260.279683418173,11.1838451813227,19.3709880780353,3
"gdv.hc","C3",20.9194444444444,281.195542155068,12.3474897486536,21.3864795906039,3
"gdv.hc","C4",0,0,0,0,3
"gdv.hc","C4",0.874305555555556,32.1925929270764,1.67369011432162,2.89891631413081,3
"gdv.hc","C4",2.01388888888889,71.1183059616189,3.89658301391844,6.74907975601661,3
"gdv.hc","C4",2.85,102.738310954583,4.47627423413145,7.75313440212714,3
"gdv.hc","C4",4.15138888888889,152.892411895146,6.61785939365237,11.4624687071529,3
"gdv.hc","C4",5.14513888888889,194.288726773463,7.64220489182104,13.2366871544854,3
"gdv.hc","C4",5.93194444444444,225.674658950535,9.97072049330523,17.2697944824729,3
"gdv.hc","C4",7.13194444444444,245.141279509632,9.064175318995,15.6996121812112,3
"gdv.hc","C4",9.11111111111111,261.466833507833,10.2697583326594,17.78774321362,3
"gdv.hc","C4",11.9569444444444,273.669831559115,10.2928201226079,17.8276874055242,3
"gdv.hc","C4",16.1291666666667,285.655432758991,10.7821129664357,18.6751674708138,3
"gdv.hc","C4",20.9194444444444,297.011372230302,12.0544189372329,20.8788660550079,3
"gdv.hc","C5",0,0,0,0,3
"gdv.hc","C5",0.874305555555556,31.2077009577764,1.67662477990727,2.90399930402838,3
"gdv.hc","C5",2.01388888888889,66.5410681430012,1.80737636236815,3.13046768802066,3
"gdv.hc","C5",2.85,99.3714774667285,2.6129120367134,4.52569640329588,3
"gdv.hc","C5",4.15138888888889,147.022039158698,2.69365298696225,4.66554383137828,3
"gdv.hc","C5",5.14513888888889,185.156518080258,3.86432662772119,6.6932100562544,3
"gdv.hc","C5",5.93194444444444,216.621167905723,4.83901899986636,8.38142676655966,3
"gdv.hc","C5",7.13194444444444,233.421405471033,4.4044271598588,7.62869161911174,3
"gdv.hc","C5",9.11111111111111,247.546418204712,4.75090619638165,8.22881091412682,3
"gdv.hc","C5",20.9194444444444,279.59451173032,4.51402100731108,7.81851373109604,3
"gdv.hc","C6",0,0,0,0,3
